,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
0,82,91,29,1,3.0,-2.0,655.0,612.0,43.0
1,83,89,29,1,4.0,-3.0,468.0,537.0,-69.0
2,83,91,29,3,2.66666666667,0.333333333333,612.0,579.333333333,32.6666666667
3,84,90,29,4,2.25,1.75,537.0,524.5,12.5
4,84,91,29,3,3.0,0.0,546.0,540.333333333,5.66666666667
5,85,91,29,2,3.5,-1.5,472.0,541.5,-69.5
6,85,130,33,1,2.0,-1.0,615.0,651.0,-36.0
7,86,130,33,2,1.5,0.5,651.0,669.0,-18.0
8,87,130,33,2,2.5,-0.5,723.0,650.5,72.5
9,88,129,33,3,2.0,1.0,650.0,678.333333333,-28.3333333333
10,89,128,33,2,2.5,-0.5,629.0,666.5,-37.5
11,89,129,33,2,2.5,-0.5,683.0,639.5,43.5
12,89,131,33,0,,,709.0,,
13,89,139,33,2,2.0,0.0,668.0,690.5,-22.5
14,89,143,27,1,1.0,0.0,644.0,625.0,19.0
15,90,139,33,2,2.0,0.0,697.0,676.0,21.0
16,90,140,33,2,2.0,0.0,684.0,682.5,1.5
17,90,143,27,1,1.0,0.0,625.0,644.0,-19.0
18,91,177,32,2,5.0,-3.0,705.0,693.5,11.5
19,91,179,32,1,5.0,-4.0,639.0,656.0,-17.0
20,92,87,28,3,4.66666666667,-1.66666666667,727.0,599.666666667,127.333333333
21,92,88,28,3,4.66666666667,-1.66666666667,552.0,658.0,-106.0
22,92,161,25,3,6.33333333333,-3.33333333333,568.0,720.0,-152.0
23,92,177,32,5,3.2,1.8,731.0,598.8,132.2
24,92,178,32,5,3.0,2.0,656.0,633.4,22.6
25,93,87,28,5,4.4,0.6,607.0,622.6,-15.6
26,93,88,28,6,4.16666666667,1.83333333333,640.0,614.666666667,25.3333333333
27,93,157,25,3,3.66666666667,-0.666666666667,671.0,732.0,-61.0
28,93,158,25,4,3.5,0.5,663.0,764.0,-101.0
29,93,160,25,5,6.0,-1.0,731.0,748.2,-17.2
30,93,161,25,7,7.57142857143,-0.571428571429,724.0,714.571428571,9.42857142857
31,93,162,25,7,8.28571428571,-1.28571428571,705.0,705.142857143,-0.142857142857
32,93,165,25,0,,,596.0,,
33,93,176,32,2,4.5,-2.5,541.0,655.0,-114.0
34,93,177,32,4,3.75,0.25,579.0,610.25,-31.25
35,93,178,32,3,4.66666666667,-1.66666666667,513.0,655.333333333,-142.333333333
36,94,87,28,4,6.0,-2.0,483.0,677.75,-194.75
37,94,88,28,6,5.16666666667,0.833333333333,711.0,619.666666667,91.3333333333
38,94,89,28,4,6.0,-2.0,608.0,682.75,-74.75
39,94,157,25,3,3.66666666667,-0.666666666667,712.0,718.333333333,-6.33333333333
40,94,158,25,4,3.5,0.5,821.0,724.5,96.5
41,94,159,25,4,4.75,-0.75,852.0,758.75,93.25
42,94,160,25,6,7.0,-1.0,820.0,758.166666667,61.8333333333
43,94,161,25,10,8.1,1.9,777.0,733.6,43.4
44,94,162,25,11,8.36363636364,2.63636363636,785.0,722.545454545,62.4545454545
45,94,162,26,11,8.36363636364,2.63636363636,616.0,737.909090909,-121.909090909
46,94,163,25,8,8.25,-0.25,812.0,707.0,105.0
47,94,163,26,8,8.25,-0.25,654.0,726.75,-72.75
48,94,175,45,0,,,613.0,,
49,95,88,28,7,4.71428571429,2.28571428571,753.0,611.0,142.0
50,95,89,28,5,5.4,-0.4,627.0,676.8,-49.8
51,95,161,25,8,8.375,-0.375,791.0,737.625,53.375
52,95,161,26,8,8.375,-0.375,674.0,752.25,-78.25
53,95,161,36,0,,,678.0,,
54,95,162,25,9,8.88888888889,0.111111111111,723.0,731.222222222,-8.22222222222
55,95,162,26,9,8.88888888889,0.111111111111,767.0,726.333333333,40.6666666667
56,95,163,25,7,8.57142857143,-1.57142857143,705.0,722.571428571,-17.5714285714
57,95,164,25,4,6.5,-2.5,701.0,715.5,-14.5
58,95,165,25,3,5.33333333333,-2.33333333333,691.0,660.333333333,30.6666666667
59,95,166,26,5,5.4,-0.4,666.0,656.4,9.6
60,95,167,25,4,6.25,-2.25,646.0,652.75,-6.75
61,95,167,26,5,6.2,-1.2,558.0,662.2,-104.2
62,96,87,28,4,6.25,-2.25,536.0,668.25,-132.25
63,96,88,28,6,5.33333333333,0.666666666667,727.0,615.666666667,111.333333333
64,96,89,28,4,6.0,-2.0,585.0,682.0,-97.0
65,96,151,26,4,4.75,-0.75,584.0,594.5,-10.5
66,96,152,26,4,4.75,-0.75,585.0,618.5,-33.5
67,96,153,26,3,3.66666666667,-0.666666666667,630.0,617.0,13.0
68,96,154,26,1,3.0,-2.0,624.0,630.0,-6.0
69,96,156,26,0,,,635.0,,
70,96,160,26,3,6.0,-3.0,739.0,703.333333333,35.6666666667
71,96,164,27,1,2.0,-1.0,650.0,692.0,-42.0
72,96,166,25,7,4.71428571429,2.28571428571,614.0,707.714285714,-93.7142857143
73,96,167,26,8,5.0,3.0,773.0,692.75,80.25
74,96,168,27,7,4.14285714286,2.85714285714,612.0,690.714285714,-78.7142857143
75,96,169,26,3,4.66666666667,-1.66666666667,669.0,706.0,-37.0
76,97,87,28,6,5.0,1.0,572.0,580.5,-8.5
77,97,88,28,6,5.0,1.0,621.0,592.0,29.0
78,97,150,26,3,4.66666666667,-1.66666666667,533.0,583.0,-50.0
79,97,151,26,6,4.0,2.0,618.0,579.166666667,38.8333333333
80,97,152,26,6,4.0,2.0,642.0,591.333333333,50.6666666667
81,97,161,27,2,2.5,-0.5,645.0,696.0,-51.0
82,97,162,27,2,2.0,0.0,653.0,668.5,-15.5
83,97,163,27,2,1.5,0.5,692.0,651.5,40.5
84,97,166,26,3,6.66666666667,-3.66666666667,827.0,726.666666667,100.333333333
85,97,167,26,5,5.8,-0.8,793.0,730.4,62.6
86,97,167,28,2,4.5,-2.5,619.0,604.5,14.5
87,97,168,26,4,5.75,-1.75,826.0,711.75,114.25
88,97,168,28,2,4.5,-2.5,597.0,615.5,-18.5
89,97,170,27,3,3.66666666667,-0.666666666667,680.0,642.666666667,37.3333333333
90,97,171,27,2,4.5,-2.5,615.0,662.0,-47.0
91,98,86,28,4,5.25,-1.25,467.0,573.0,-106.0
92,98,87,28,6,4.83333333333,1.16666666667,603.0,551.0,52.0
93,98,88,28,4,5.75,-1.75,529.0,607.25,-78.25
94,98,151,26,4,4.5,-0.5,547.0,594.25,-47.25
95,98,152,26,3,5.33333333333,-2.33333333333,584.0,602.333333333,-18.3333333333
96,98,156,27,2,3.0,-1.0,524.0,552.5,-28.5
97,98,157,27,2,1.5,0.5,556.0,556.0,0.0
98,98,158,27,1,2.0,-1.0,588.0,556.0,32.0
99,98,165,28,0,,,615.0,,
100,98,170,28,6,4.16666666667,1.83333333333,644.0,678.0,-34.0
101,99,86,28,4,4.5,-0.5,484.0,579.75,-95.75
102,99,87,28,5,4.2,0.8,633.0,539.8,93.2
103,99,155,27,4,4.5,-0.5,549.0,546.0,3.0
104,99,161,28,2,4.0,-2.0,610.0,651.0,-41.0
105,99,162,28,2,2.0,0.0,628.0,641.5,-13.5
106,99,163,28,2,2.5,-0.5,673.0,606.0,67.0
107,99,167,29,1,2.0,-1.0,625.0,649.0,-24.0
108,99,168,29,2,2.5,-0.5,649.0,650.5,-1.5
109,99,169,29,4,4.75,-0.75,676.0,633.25,42.75
110,99,170,29,6,5.16666666667,0.833333333333,668.0,646.666666667,21.3333333333
111,99,171,28,4,5.5,-1.5,827.0,617.75,209.25
112,99,171,29,6,5.16666666667,0.833333333333,602.0,637.833333333,-35.8333333333
113,99,172,29,4,4.5,-0.5,557.0,659.0,-102.0
114,99,173,28,2,3.0,-1.0,648.0,576.0,72.0
115,100,87,28,3,3.33333333333,-0.333333333333,616.0,558.666666667,57.3333333333
116,100,152,12,1,3.0,-2.0,629.0,741.0,-112.0
117,100,152,26,2,3.5,-1.5,552.0,571.0,-19.0
118,100,153,26,5,4.0,1.0,582.0,573.4,8.6
119,100,154,27,5,5.2,-0.2,567.0,575.8,-8.8
120,100,155,27,6,5.5,0.5,560.0,565.333333333,-5.33333333333
121,100,156,28,5,6.4,-1.4,533.0,561.0,-28.0
122,100,157,28,5,7.8,-2.8,555.0,580.2,-25.2
123,100,158,28,6,9.33333333333,-3.33333333333,574.0,620.5,-46.5
124,100,159,28,7,9.0,-2.0,619.0,668.0,-49.0
125,100,160,28,6,8.16666666667,-2.16666666667,674.0,667.333333333,6.66666666667
126,100,164,29,3,3.66666666667,-0.666666666667,584.0,751.666666667,-167.666666667
127,100,170,30,5,5.0,0.0,572.0,632.8,-60.8
128,100,171,30,6,4.66666666667,1.33333333333,559.0,610.5,-51.5
129,100,174,29,2,2.5,-0.5,595.0,624.0,-29.0
130,101,87,28,1,3.0,-2.0,559.0,616.0,-57.0
131,101,152,12,3,2.33333333333,0.666666666667,741.0,671.0,70.0
132,101,152,26,2,3.5,-1.5,560.0,567.0,-7.0
133,101,154,26,5,5.8,-0.8,643.0,560.8,82.2
134,101,154,27,6,5.83333333333,0.166666666667,545.0,576.5,-31.5
135,101,156,28,8,6.875,1.125,555.0,558.125,-3.125
136,101,157,28,9,7.55555555556,1.44444444444,586.0,566.0,20.0
137,101,158,28,11,8.72727272727,2.27272727273,653.0,614.727272727,38.2727272727
138,101,159,28,12,8.5,3.5,726.0,657.833333333,68.1666666667
139,101,159,29,12,8.5,3.5,584.0,669.666666667,-85.6666666667
140,101,160,28,8,9.0,-1.0,807.0,685.75,121.25
141,101,160,29,8,9.0,-1.0,658.0,704.375,-46.375
142,101,163,29,5,3.8,1.2,766.0,669.8,96.2
143,101,164,29,4,4.5,-0.5,816.0,671.25,144.75
144,101,166,30,1,2.0,-1.0,621.0,644.0,-23.0
145,101,167,30,2,1.5,0.5,644.0,644.5,-0.5
146,101,168,30,2,2.0,0.0,668.0,607.5,60.5
147,101,171,30,3,5.0,-2.0,659.0,578.666666667,80.3333333333
148,101,172,30,4,3.5,0.5,605.0,624.75,-19.75
149,101,173,30,3,2.66666666667,0.333333333333,600.0,627.0,-27.0
150,101,176,29,1,1.0,0.0,611.0,654.0,-43.0
151,101,184,27,1,3.0,-2.0,507.0,557.0,-50.0
152,102,105,29,1,1.0,0.0,480.0,491.0,-11.0
153,102,138,25,2,4.0,-2.0,648.0,600.0,48.0
154,102,139,25,4,3.0,1.0,587.0,612.25,-25.25
155,102,140,25,3,3.66666666667,-0.666666666667,606.0,594.0,12.0
156,102,146,41,2,2.0,0.0,633.0,651.0,-18.0
157,102,152,12,3,2.66666666667,0.333333333333,722.0,687.333333333,34.6666666667
158,102,152,13,3,2.66666666667,0.333333333333,662.0,707.333333333,-45.3333333333
159,102,155,27,7,7.28571428571,-0.285714285714,550.0,572.285714286,-22.2857142857
160,102,155,28,7,7.85714285714,-0.857142857143,557.0,553.857142857,3.14285714286
161,102,156,28,8,8.125,-0.125,564.0,558.875,5.125
162,102,157,28,8,9.0,-1.0,560.0,570.25,-10.25
163,102,158,28,8,10.125,-2.125,609.0,632.25,-23.25
164,102,158,29,9,9.77777777778,-0.777777777778,491.0,642.555555556,-151.555555556
165,102,159,28,9,9.55555555556,-0.555555555556,692.0,673.444444444,18.5555555556
166,102,159,29,11,8.81818181818,2.18181818182,766.0,662.272727273,103.727272727
167,102,160,28,7,8.85714285714,-1.85714285714,767.0,690.571428571,76.4285714286
168,102,162,30,2,5.0,-3.0,614.0,706.0,-92.0
169,102,163,30,5,3.8,1.2,646.0,697.4,-51.4
170,102,164,30,5,4.0,1.0,689.0,689.6,-0.6
171,102,169,31,2,2.0,0.0,571.0,678.0,-107.0
172,102,173,30,2,3.5,-1.5,681.0,602.5,78.5
173,102,176,29,1,1.0,0.0,654.0,611.0,43.0
174,102,185,27,3,2.66666666667,0.333333333333,557.0,531.333333333,25.6666666667
175,102,186,27,3,3.66666666667,-0.666666666667,539.0,555.333333333,-16.3333333333
176,103,104,29,1,1.0,0.0,491.0,480.0,11.0
177,103,139,25,4,3.0,1.0,613.0,605.75,7.25
178,103,140,25,3,3.66666666667,-0.666666666667,582.0,602.0,-20.0
179,103,145,41,2,2.0,0.0,626.0,654.5,-28.5
180,103,146,41,2,2.0,0.0,676.0,629.5,46.5
181,103,152,12,2,3.0,-1.0,659.0,692.0,-33.0
182,103,155,28,7,8.85714285714,-1.85714285714,559.0,572.285714286,-13.2857142857
183,103,156,28,10,8.9,1.1,583.0,566.5,16.5
184,103,156,29,9,9.22222222222,-0.222222222222,521.0,575.222222222,-54.2222222222
185,103,159,30,8,7.875,0.125,607.0,668.0,-61.0
186,103,160,30,5,8.0,-3.0,691.0,732.6,-41.6
187,103,161,28,2,4.0,-2.0,601.0,693.0,-92.0
188,103,162,28,1,2.0,-1.0,619.0,601.0,18.0
189,103,164,31,3,4.33333333333,-1.33333333333,602.0,651.0,-49.0
190,103,165,31,3,3.33333333333,-0.333333333333,618.0,638.0,-20.0
191,103,166,31,2,2.5,-0.5,623.0,619.0,4.0
192,103,167,31,2,2.0,0.0,620.0,655.5,-35.5
193,103,168,31,2,2.0,0.0,688.0,595.5,92.5
194,103,174,39,1,1.0,0.0,615.0,624.0,-9.0
195,103,186,27,4,3.25,0.75,548.0,538.75,9.25
196,103,187,27,4,3.25,0.75,561.0,527.25,33.75
197,104,149,17,0,,,730.0,,
198,104,156,28,10,10.3,-0.3,610.0,608.1,1.9
199,104,156,29,11,11.0909090909,-0.0909090909091,621.0,591.909090909,29.0909090909
200,104,157,28,10,10.9,-0.9,527.0,625.8,-98.8
201,104,157,29,12,11.5,0.5,596.0,600.5,-4.5
202,104,158,30,11,9.54545454545,1.45454545455,576.0,649.272727273,-73.2727272727
203,104,158,31,6,9.16666666667,-3.16666666667,530.0,627.666666667,-97.6666666667
204,104,159,29,7,8.14285714286,-1.14285714286,770.0,690.0,80.0
205,104,159,30,9,7.33333333333,1.66666666667,838.0,663.777777778,174.222222222
206,104,159,31,5,7.8,-2.8,682.0,648.4,33.6
207,104,167,38,2,4.0,-2.0,686.0,678.5,7.5
208,104,168,38,4,3.0,1.0,708.0,669.5,38.5
209,104,169,38,3,3.66666666667,-0.666666666667,639.0,687.0,-48.0
210,104,171,31,2,3.5,-1.5,651.0,674.0,-23.0
211,104,173,30,1,4.0,-3.0,664.0,670.0,-6.0
212,104,174,39,1,1.0,0.0,624.0,615.0,9.0
213,104,187,27,3,3.66666666667,-0.666666666667,498.0,544.333333333,-46.3333333333
214,104,188,27,3,2.66666666667,0.333333333333,524.0,509.0,15.0
215,105,151,16,2,2.0,0.0,667.0,728.0,-61.0
216,105,154,12,3,3.66666666667,-0.666666666667,618.0,641.666666667,-23.6666666667
217,105,155,12,4,3.25,0.75,646.0,633.5,12.5
218,105,156,12,3,3.33333333333,-0.333333333333,637.0,624.666666667,12.3333333333
219,105,156,28,10,11.7,-1.7,604.0,639.5,-35.5
220,105,156,29,13,12.3076923077,0.692307692308,704.0,625.307692308,78.6923076923
221,105,156,30,11,12.6363636364,-1.63636363636,560.0,642.363636364,-82.3636363636
222,105,157,12,2,2.0,0.0,599.0,618.5,-19.5
223,105,157,27,5,10.2,-5.2,661.0,577.0,84.0
224,105,157,29,16,11.9375,4.0625,705.0,620.0,85.0
225,105,157,30,14,11.8571428571,2.14285714286,542.0,631.642857143,-89.6428571429
226,105,157,31,8,10.125,-2.125,521.0,602.625,-81.625
227,105,158,12,1,2.0,-1.0,600.0,599.0,1.0
228,105,158,29,13,10.9230769231,2.07692307692,653.0,649.461538462,3.53846153846
229,105,159,29,7,8.85714285714,-1.85714285714,698.0,682.428571429,15.5714285714
230,105,160,29,4,7.75,-3.75,767.0,729.0,38.0
231,105,164,28,1,1.0,0.0,629.0,681.0,-52.0
232,105,168,38,4,3.0,1.0,649.0,684.25,-35.25
233,105,169,38,3,3.66666666667,-0.666666666667,704.0,665.333333333,38.6666666667
234,105,171,31,3,3.0,0.0,678.0,650.0,28.0
235,105,172,30,4,2.25,1.75,670.0,655.5,14.5
236,105,189,27,1,3.0,-2.0,468.0,524.0,-56.0
237,106,93,31,3,7.0,-4.0,520.0,590.666666667,-70.6666666667
238,106,94,31,4,7.0,-3.0,573.0,596.25,-23.25
239,106,144,25,2,3.0,-1.0,579.0,595.0,-16.0
240,106,145,25,4,2.5,1.5,607.0,612.0,-5.0
241,106,146,25,3,3.33333333333,-0.333333333333,615.0,630.666666667,-15.6666666667
242,106,147,25,3,2.66666666667,0.333333333333,614.0,659.0,-45.0
243,106,148,17,0,,,728.0,,
244,106,150,16,2,2.0,0.0,804.0,659.5,144.5
245,106,151,16,2,2.0,0.0,652.0,735.5,-83.5
246,106,154,12,3,3.66666666667,-0.666666666667,650.0,631.0,19.0
247,106,155,12,4,3.25,0.75,629.0,637.75,-8.75
248,106,156,29,14,12.5714285714,1.42857142857,695.0,638.928571429,56.0714285714
249,106,156,30,14,12.2857142857,1.71428571429,651.0,639.142857143,11.8571428571
250,106,156,31,10,10.3,-0.3,594.0,639.2,-45.2
251,106,157,28,11,11.8181818182,-0.818181818182,581.0,644.818181818,-63.8181818182
252,106,157,29,15,12.3333333333,2.66666666667,695.0,638.533333333,56.4666666667
253,106,157,30,12,12.9166666667,-0.916666666667,742.0,643.5,98.5
254,106,158,28,10,10.4,-0.4,563.0,632.9,-69.9
255,106,158,32,3,4.66666666667,-1.66666666667,626.0,650.0,-24.0
256,106,159,29,8,8.625,-0.625,610.0,622.125,-12.125
257,106,159,32,2,2.5,-0.5,649.0,636.5,12.5
258,106,160,32,2,2.0,0.0,647.0,652.0,-5.0
259,106,161,32,2,2.0,0.0,655.0,637.0,18.0
260,106,162,32,2,2.0,0.0,627.0,665.0,-38.0
261,106,165,28,1,1.0,0.0,681.0,629.0,52.0
262,106,167,32,1,2.0,-1.0,625.0,651.0,-26.0
263,106,169,32,1,2.0,-1.0,657.0,702.0,-45.0
264,106,171,30,3,3.0,0.0,629.0,650.666666667,-21.6666666667
265,106,191,27,1,3.0,-2.0,503.0,518.0,-15.0
266,107,93,31,7,8.85714285714,-1.85714285714,551.0,554.428571429,-3.42857142857
267,107,94,31,10,9.1,0.9,648.0,589.1,58.9
268,107,95,31,8,9.875,-1.875,666.0,629.625,36.375
269,107,96,31,5,9.8,-4.8,598.0,679.2,-81.2
270,107,102,31,1,4.0,-3.0,506.0,565.0,-59.0
271,107,103,28,3,4.66666666667,-1.66666666667,586.0,549.666666667,36.3333333333
272,107,104,28,4,4.25,-0.25,556.0,560.25,-4.25
273,107,144,25,2,3.0,-1.0,583.0,593.0,-10.0
274,107,146,25,3,3.33333333333,-0.333333333333,671.0,612.0,59.0
275,107,148,25,2,2.0,0.0,691.0,619.0,72.0
276,107,149,25,1,2.0,-1.0,624.0,691.0,-67.0
277,107,155,29,10,12.5,-2.5,564.0,656.2,-92.2
278,107,155,30,13,11.2307692308,1.76923076923,606.0,636.307692308,-30.3076923077
279,107,155,31,9,9.88888888889,-0.888888888889,618.0,654.222222222,-36.2222222222
280,107,156,29,14,12.2142857143,1.78571428571,637.0,658.071428571,-21.0714285714
281,107,156,30,13,12.3846153846,0.615384615385,765.0,654.769230769,110.230769231
282,107,156,32,5,6.4,-1.4,607.0,681.0,-74.0
283,107,157,28,10,11.8,-1.8,589.0,612.9,-23.9
284,107,157,32,4,5.0,-1.0,780.0,620.25,159.75
285,107,158,28,10,10.4,-0.4,587.0,591.0,-4.0
286,107,159,28,9,9.55555555556,-0.555555555556,550.0,578.111111111,-28.1111111111
287,107,160,28,8,8.375,-0.375,562.0,580.125,-18.125
288,107,160,29,8,8.375,-0.375,597.0,575.75,21.25
289,107,161,28,6,7.5,-1.5,550.0,601.666666667,-51.6666666667
290,107,161,29,6,7.5,-1.5,647.0,585.5,61.5
291,107,162,29,4,6.0,-2.0,677.0,596.25,80.75
292,107,163,32,2,2.0,0.0,675.0,652.0,23.0
293,107,164,32,2,2.0,0.0,677.0,663.0,14.0
294,107,165,32,2,2.0,0.0,651.0,664.0,-13.0
295,107,166,32,2,1.5,0.5,651.0,638.0,13.0
296,107,169,32,2,2.0,0.0,702.0,664.0,38.0
297,107,170,30,2,2.5,-0.5,604.0,594.5,9.5
298,107,192,27,3,2.33333333333,0.666666666667,518.0,517.0,1.0
299,108,93,30,9,11.8888888889,-2.88888888889,519.0,552.222222222,-33.2222222222
300,108,93,31,9,11.6666666667,-2.66666666667,490.0,554.222222222,-64.2222222222
301,108,94,30,13,11.7692307692,1.23076923077,521.0,595.692307692,-74.6923076923
302,108,94,31,14,11.2857142857,2.71428571429,610.0,595.214285714,14.7857142857
303,108,95,31,14,11.2857142857,2.71428571429,853.0,623.5,229.5
304,108,95,32,10,10.6,-0.6,588.0,660.8,-72.8
305,108,96,32,9,8.66666666667,0.333333333333,646.0,679.0,-33.0
306,108,97,32,8,6.875,1.125,643.0,652.875,-9.875
307,108,97,33,6,8.0,-2.0,568.0,671.166666667,-103.166666667
308,108,98,31,4,7.0,-3.0,673.0,635.5,37.5
309,108,98,32,8,6.0,2.0,604.0,646.125,-42.125
310,108,98,33,6,6.83333333333,-0.833333333333,649.0,646.666666667,2.33333333333
311,108,99,33,5,6.4,-1.4,704.0,659.6,44.4
312,108,100,33,5,5.4,-0.4,680.0,642.6,37.4
313,108,101,32,4,4.25,-0.25,565.0,601.5,-36.5
314,108,101,33,5,5.4,-0.4,579.0,589.6,-10.6
315,108,102,34,4,7.25,-3.25,525.0,538.75,-13.75
316,108,103,28,4,4.5,-0.5,507.0,567.0,-60.0
317,108,104,27,6,4.0,2.0,586.0,550.833333333,35.1666666667
318,108,105,27,4,4.75,-0.75,562.0,559.0,3.0
319,108,117,23,3,5.33333333333,-2.33333333333,619.0,647.666666667,-28.6666666667
320,108,118,23,5,4.4,0.6,649.0,653.4,-4.4
321,108,119,23,3,5.33333333333,-2.33333333333,671.0,666.333333333,4.66666666667
322,108,154,29,7,11.5714285714,-4.57142857143,498.0,614.714285714,-116.714285714
323,108,154,31,5,10.4,-5.4,540.0,642.8,-102.8
324,108,154,33,4,6.0,-2.0,607.0,636.5,-29.5
325,108,155,29,12,11.5,0.5,627.0,642.333333333,-15.3333333333
326,108,155,30,13,11.0769230769,1.92307692308,668.0,639.307692308,28.6923076923
327,108,155,32,5,5.4,-0.4,651.0,626.8,24.2
328,108,155,33,4,5.25,-1.25,762.0,605.75,156.25
329,108,156,29,14,11.2142857143,2.78571428571,609.0,648.285714286,-39.2857142857
330,108,156,30,11,12.1818181818,-1.18181818182,806.0,648.636363636,157.363636364
331,108,157,28,9,11.3333333333,-2.33333333333,615.0,595.333333333,19.6666666667
332,108,158,28,10,10.3,-0.3,614.0,578.6,35.4
333,108,158,29,11,9.72727272727,1.27272727273,533.0,602.818181818,-69.8181818182
334,108,158,33,2,3.0,-1.0,654.0,697.0,-43.0
335,108,159,28,11,9.81818181818,1.18181818182,560.0,571.272727273,-11.2727272727
336,108,159,33,2,2.5,-0.5,614.0,676.0,-62.0
337,108,160,28,10,8.1,1.9,577.0,567.2,9.8
338,108,161,28,9,6.77777777778,2.22222222222,550.0,582.222222222,-32.2222222222
339,108,163,29,3,3.66666666667,-0.666666666667,638.0,598.333333333,39.6666666667
340,108,168,29,1,2.0,-1.0,627.0,560.0,67.0
341,108,169,30,2,1.5,0.5,560.0,615.5,-55.5
342,108,169,32,3,2.66666666667,0.333333333333,671.0,673.0,-2.0
343,108,192,27,3,3.33333333333,-0.333333333333,525.0,534.333333333,-9.33333333333
344,108,193,27,3,3.33333333333,-0.333333333333,523.0,535.0,-12.0
345,108,210,19,0,,,637.0,,
346,109,62,26,1,1.0,0.0,716.0,764.0,-48.0
347,109,63,26,1,1.0,0.0,764.0,716.0,48.0
348,109,93,30,10,12.3,-2.3,533.0,544.8,-11.8
349,109,94,29,11,13.0,-2.0,550.0,590.090909091,-40.0909090909
350,109,94,30,16,13.0,3.0,577.0,603.5,-26.5
351,109,94,31,17,11.8235294118,5.17647058824,490.0,618.882352941,-128.882352941
352,109,94,32,9,11.6666666667,-2.66666666667,539.0,641.222222222,-102.222222222
353,109,95,29,12,13.6666666667,-1.66666666667,609.0,626.166666667,-17.1666666667
354,109,95,30,16,13.8125,2.1875,648.0,636.0625,11.9375
355,109,95,32,10,11.4,-1.4,710.0,660.4,49.6
356,109,96,29,9,13.1111111111,-4.11111111111,582.0,655.444444444,-73.4444444444
357,109,96,30,11,13.2727272727,-2.27272727273,640.0,676.636363636,-36.6363636364
358,109,96,32,10,9.1,0.9,848.0,677.9,170.1
359,109,97,33,7,7.14285714286,-0.142857142857,637.0,651.142857143,-14.1428571429
360,109,99,31,5,6.0,-1.0,571.0,635.2,-64.2
361,109,99,32,7,5.57142857143,1.42857142857,724.0,646.0,78.0
362,109,100,32,6,5.16666666667,0.833333333333,641.0,637.166666667,3.83333333333
363,109,102,34,8,7.125,0.875,537.0,581.875,-44.875
364,109,103,33,8,8.125,-0.125,527.0,569.625,-42.625
365,109,103,34,8,8.125,-0.125,512.0,571.5,-59.5
366,109,104,27,5,4.2,0.8,540.0,545.2,-5.2
367,109,104,34,8,9.125,-1.125,515.0,555.375,-40.375
368,109,105,27,4,4.5,-0.5,554.0,551.25,2.75
369,109,105,34,6,10.8333333333,-4.83333333333,514.0,539.833333333,-25.8333333333
370,109,113,29,0,,,460.0,,
371,109,117,23,5,3.6,1.4,627.0,651.2,-24.2
372,109,118,23,6,4.0,2.0,667.0,645.833333333,21.1666666667
373,109,119,23,5,4.2,0.8,683.0,648.0,35.0
374,109,121,23,4,5.75,-1.75,647.0,674.75,-27.75
375,109,122,23,5,5.4,-0.4,676.0,666.2,9.8
376,109,123,23,3,6.33333333333,-3.33333333333,630.0,675.333333333,-45.3333333333
377,109,133,35,7,11.1428571429,-4.14285714286,523.0,567.428571429,-44.4285714286
378,109,134,35,8,10.125,-2.125,594.0,567.25,26.75
379,109,135,35,6,10.0,-4.0,592.0,562.5,29.5
380,109,141,35,5,9.4,-4.4,468.0,580.8,-112.8
381,109,142,35,7,10.1428571429,-3.14285714286,524.0,578.571428571,-54.5714285714
382,109,143,35,7,10.7142857143,-3.71428571429,525.0,608.857142857,-83.8571428571
383,109,144,35,6,9.5,-3.5,549.0,629.666666667,-80.6666666667
384,109,145,35,4,8.0,-4.0,531.0,687.5,-156.5
385,109,149,25,0,,,625.0,,
386,109,150,17,1,1.0,0.0,788.0,691.0,97.0
387,109,150,33,5,8.4,-3.4,483.0,635.2,-152.2
388,109,151,16,1,1.0,0.0,691.0,788.0,-97.0
389,109,151,33,6,7.16666666667,-1.16666666667,597.0,658.333333333,-61.3333333333
390,109,152,33,5,8.0,-3.0,757.0,651.0,106.0
391,109,152,34,7,7.57142857143,-0.571428571429,549.0,649.571428571,-100.571428571
392,109,153,34,8,7.125,0.875,575.0,659.125,-84.125
393,109,154,34,7,6.42857142857,0.571428571429,558.0,667.142857143,-109.142857143
394,109,155,28,7,11.1428571429,-4.14285714286,514.0,578.857142857,-64.8571428571
395,109,155,29,14,10.2142857143,3.78571428571,653.0,618.714285714,34.2857142857
396,109,155,30,12,10.5833333333,1.41666666667,671.0,632.333333333,38.6666666667
397,109,156,30,10,11.8,-1.8,717.0,660.2,56.8
398,109,157,28,9,10.4444444444,-1.44444444444,644.0,591.444444444,52.5555555556
399,109,158,28,10,10.0,0.0,623.0,587.7,35.3
400,109,158,29,14,8.64285714286,5.35714285714,522.0,631.857142857,-109.857142857
401,109,158,30,5,9.0,-4.0,764.0,631.8,132.2
402,109,159,28,10,10.0,0.0,563.0,571.4,-8.4
403,109,160,28,8,8.625,-0.625,556.0,558.5,-2.5
404,109,160,33,3,2.66666666667,0.333333333333,698.0,638.0,60.0
