voxel_id,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
871,102,167,29,11,12.3636363636,-1.36363636364,872.0,775.8181818180001,96.1818181818
872,102,167,30,12,12.25,-0.25,709.0,781.083333333,-72.0833333333
873,102,168,29,10,11.8,-1.8,923.0,791.9,131.1
874,102,168,30,12,11.75,0.25,758.0,788.25,-30.25
875,102,169,30,11,10.7272727273,0.272727272727,736.0,772.363636364,-36.3636363636
876,102,170,30,8,9.75,-1.75,648.0,750.0,-102.0
877,102,171,29,6,7.833333333330001,-1.8333333333300001,765.0,687.666666667,77.3333333333
878,102,172,29,5,7.8,-2.8,729.0,681.0,48.0
879,102,173,29,6,8.166666666669999,-2.16666666667,702.0,675.333333333,26.6666666667
880,102,174,31,9,11.333333333299999,-2.33333333333,650.0,649.333333333,0.666666666667
881,102,175,28,3,6.333333333330001,-3.33333333333,748.0,698.666666667,49.3333333333
882,102,175,30,12,11.833333333299999,0.166666666667,638.0,670.583333333,-32.5833333333
883,102,175,31,11,12.0,-1.0,648.0,666.909090909,-18.9090909091
884,102,176,28,5,10.4,-5.4,688.0,720.6,-32.6
885,102,176,30,12,12.75,-0.75,719.0,685.583333333,33.4166666667
886,102,177,28,9,13.0,-4.0,733.0,725.4444444439999,7.555555555560001
887,102,177,30,11,13.0,-2.0,762.0,718.9090909089999,43.0909090909
888,102,178,28,13,13.6153846154,-0.615384615385,742.0,720.2307692310001,21.7692307692
889,102,178,30,11,12.090909090899999,-1.09090909091,738.0,725.545454545,12.4545454545
890,102,179,27,12,14.416666666700001,-2.41666666667,844.0,729.083333333,114.916666667
891,102,179,28,13,14.0,-1.0,668.0,737.307692308,-69.30769230770001
892,102,179,30,9,10.4444444444,-1.44444444444,710.0,718.888888889,-8.88888888889
893,102,180,25,8,14.875,-6.875,838.0,730.625,107.375
894,102,180,27,14,15.2142857143,-1.2142857142899999,789.0,716.0,73.0
895,102,180,30,6,8.333333333330001,-2.33333333333,620.0,702.833333333,-82.8333333333
896,102,181,25,13,15.538461538499998,-2.53846153846,745.0,728.538461538,16.4615384615
897,102,181,26,20,14.75,5.25,736.0,734.55,1.45
898,102,181,27,14,16.571428571400002,-2.5714285714300003,729.0,718.0,11.0
899,102,182,25,16,16.0625,-0.0625,691.0,709.625,-18.625
900,102,182,26,21,15.5714285714,5.42857142857,690.0,706.095238095,-16.0952380952
901,102,183,25,17,16.588235294100002,0.41176470588200004,651.0,689.3529411760001,-38.3529411765
902,102,183,26,19,16.5263157895,2.47368421053,639.0,684.315789474,-45.3157894737
903,102,184,25,17,16.8823529412,0.117647058824,620.0,676.0,-56.0
904,102,184,26,18,16.7222222222,1.27777777778,648.0,670.666666667,-22.6666666667
905,102,185,25,17,16.294117647100002,0.705882352941,610.0,663.058823529,-53.058823529399994
906,102,185,26,17,16.294117647100002,0.705882352941,715.0,656.882352941,58.1176470588
907,102,186,25,16,15.0625,0.9375,584.0,656.375,-72.375
908,102,186,26,14,15.7142857143,-1.7142857142899999,665.0,651.214285714,13.7857142857
909,102,187,24,12,12.833333333299999,-0.833333333333,627.0,641.5,-14.5
910,102,187,25,15,12.8,2.2,617.0,651.333333333,-34.3333333333
911,102,188,24,12,10.916666666700001,1.08333333333,746.0,659.0,87.0
912,102,188,25,12,10.916666666700001,1.08333333333,615.0,669.916666667,-54.9166666667
913,102,189,24,10,8.0,2.0,753.0,668.7,84.3
914,102,190,24,5,6.4,-1.4,673.0,681.4,-8.4
915,103,85,30,10,12.0,-2.0,698.0,647.6,50.4
916,103,85,31,10,12.0,-2.0,604.0,657.0,-53.0
917,103,86,30,13,11.2307692308,1.7692307692299998,649.0,652.538461538,-3.5384615384599996
918,103,86,31,14,11.0,3.0,672.0,648.571428571,23.4285714286
919,103,87,31,10,11.4,-1.4,648.0,658.7,-10.7
920,103,104,34,5,6.8,-1.8,695.0,715.0,-20.0
921,103,105,34,6,6.5,-0.5,705.0,712.666666667,-7.666666666669999
922,103,106,34,6,6.0,0.0,688.0,700.166666667,-12.166666666700001
923,103,107,34,4,6.0,-2.0,671.0,691.0,-20.0
924,103,112,34,6,6.5,-0.5,694.0,735.833333333,-41.8333333333
925,103,113,34,8,6.875,1.125,747.0,750.125,-3.125
926,103,114,34,8,7.375,0.625,780.0,780.875,-0.875
927,103,115,34,8,7.75,0.25,800.0,808.25,-8.25
928,103,116,34,10,9.8,0.2,829.0,785.4,43.6
929,103,117,33,13,12.0769230769,0.923076923077,701.0,783.076923077,-82.0769230769
930,103,117,34,13,12.0769230769,0.923076923077,790.0,776.2307692310001,13.7692307692
931,103,118,33,16,13.375,2.625,786.0,752.1875,33.8125
932,103,118,34,16,13.375,2.625,801.0,751.25,49.75
933,103,119,33,16,14.0625,1.9375,737.0,749.375,-12.375
934,103,119,34,16,14.0625,1.9375,768.0,747.4375,20.5625
935,103,120,33,15,13.933333333299998,1.0666666666700002,719.0,748.133333333,-29.133333333299998
936,103,120,34,15,13.933333333299998,1.0666666666700002,737.0,746.9333333330001,-9.933333333330001
937,103,121,33,14,12.7857142857,1.2142857142899999,734.0,750.5714285710001,-16.571428571400002
938,103,121,34,14,12.7857142857,1.2142857142899999,776.0,747.5714285710001,28.4285714286
939,103,122,33,12,11.5,0.5,680.0,763.166666667,-83.1666666667
940,103,122,34,12,11.5,0.5,801.0,753.083333333,47.9166666667
941,103,123,34,10,9.6,0.4,760.0,756.5,3.5
942,103,124,34,8,8.375,-0.375,781.0,755.0,26.0
943,103,125,34,8,8.75,-0.75,744.0,758.5,-14.5
944,103,126,34,11,10.7272727273,0.272727272727,748.0,751.545454545,-3.54545454545
945,103,127,34,13,11.6923076923,1.30769230769,754.0,751.0,3.0
946,103,127,35,13,11.6923076923,1.30769230769,765.0,750.1538461539999,14.846153846199998
947,103,128,34,12,12.083333333299999,-0.08333333333330001,705.0,746.166666667,-41.1666666667
948,103,128,35,12,12.083333333299999,-0.08333333333330001,791.0,739.0,52.0
949,103,129,34,11,10.7272727273,0.272727272727,696.0,745.272727273,-49.2727272727
950,103,130,35,10,10.0,0.0,790.0,756.0,34.0
951,103,130,46,1,2.0,-1.0,754.0,774.0,-20.0
952,103,131,35,12,9.166666666669999,2.83333333333,817.0,763.333333333,53.6666666667
953,103,132,35,10,8.6,1.4,773.0,777.0,-4.0
954,103,133,34,6,8.166666666669999,-2.16666666667,722.0,760.833333333,-38.8333333333
955,103,134,36,5,6.0,-1.0,810.0,789.4,20.6
956,103,135,36,5,6.8,-1.8,781.0,783.2,-2.2
957,103,136,25,4,5.5,-1.5,673.0,718.25,-45.25
958,103,136,30,5,9.2,-4.2,697.0,777.8,-80.8
959,103,136,31,8,9.875,-1.875,730.0,774.625,-44.625
960,103,137,25,5,5.6,-0.6,702.0,718.8,-16.8
961,103,137,31,9,10.4444444444,-1.44444444444,828.0,786.7777777780001,41.222222222199996
962,103,138,25,4,5.5,-1.5,707.0,721.0,-14.0
963,103,138,31,9,10.777777777799999,-1.77777777778,843.0,805.4444444439999,37.5555555556
964,103,139,31,9,10.222222222200001,-1.22222222222,777.0,793.7777777780001,-16.7777777778
965,103,139,32,9,10.222222222200001,-1.22222222222,790.0,792.333333333,-2.33333333333
966,103,140,31,7,9.57142857143,-2.5714285714300003,703.0,784.857142857,-81.8571428571
967,103,151,28,0,,,628.0,,
968,103,154,33,9,7.77777777778,1.22222222222,715.0,722.111111111,-7.1111111111100005
969,103,154,34,9,7.77777777778,1.22222222222,739.0,719.4444444439999,19.555555555599998
970,103,155,33,10,7.9,2.1,699.0,727.2,-28.2
971,103,156,33,8,7.5,0.5,748.0,732.25,15.75
972,103,157,33,7,7.0,0.0,731.0,738.857142857,-7.8571428571399995
973,103,158,33,6,6.833333333330001,-0.833333333333,708.0,754.0,-46.0
974,103,159,29,0,,,734.0,,
975,103,159,33,5,6.6,-1.6,709.0,768.6,-59.6
976,103,160,33,4,6.0,-2.0,724.0,766.5,-42.5
977,103,163,26,4,4.75,-0.75,832.0,841.75,-9.75
978,103,163,30,12,10.0833333333,1.9166666666699999,668.0,687.0,-19.0
979,103,164,26,6,4.16666666667,1.8333333333300001,787.0,848.333333333,-61.3333333333
980,103,164,30,14,11.7857142857,2.2142857142900003,700.0,690.642857143,9.35714285714
981,103,164,31,11,11.909090909100001,-0.909090909091,619.0,679.545454545,-60.5454545455
982,103,165,26,4,4.75,-0.75,837.0,830.25,6.75
983,103,165,30,13,12.461538461500002,0.538461538462,703.0,710.7692307689999,-7.76923076923
984,103,166,30,11,12.090909090899999,-1.09090909091,729.0,757.363636364,-28.3636363636
985,103,167,30,13,11.538461538499998,1.4615384615399998,778.0,787.384615385,-9.38461538462
986,103,168,30,14,12.142857142899999,1.8571428571400002,878.0,793.0,85.0
987,103,168,31,12,12.583333333299999,-0.583333333333,676.0,792.416666667,-116.416666667
988,103,169,30,14,12.0714285714,1.92857142857,906.0,772.4285714289999,133.571428571
989,103,169,31,13,12.3076923077,0.692307692308,699.0,776.7692307689999,-77.7692307692
990,103,170,30,11,11.4545454545,-0.45454545454499995,791.0,750.0,41.0
991,103,171,30,9,9.333333333330001,-0.33333333333299997,658.0,716.4444444439999,-58.4444444444
992,103,172,30,8,8.5,-0.5,624.0,698.375,-74.375
993,103,173,30,10,9.9,0.1,656.0,681.1,-25.1
994,103,174,29,11,11.2727272727,-0.272727272727,701.0,674.272727273,26.7272727273
995,103,174,30,12,11.666666666700001,0.33333333333299997,635.0,669.416666667,-34.4166666667
996,103,175,30,13,12.846153846199998,0.153846153846,647.0,675.461538462,-28.4615384615
997,103,176,30,13,14.461538461500002,-1.4615384615399998,755.0,682.230769231,72.7692307692
998,103,177,28,11,13.8181818182,-2.8181818181800002,845.0,728.0909090910001,116.909090909
999,103,177,29,20,13.2,6.8,650.0,743.0,-93.0
1000,103,177,30,13,15.3846153846,-2.38461538462,787.0,712.384615385,74.6153846154
1001,103,178,28,12,13.916666666700001,-1.9166666666699999,789.0,742.0,47.0
1002,103,178,29,19,12.947368421099998,6.05263157895,693.0,739.0526315789999,-46.052631578900005
1003,103,178,30,12,14.5,-2.5,739.0,712.833333333,26.1666666667
1004,103,179,29,12,12.416666666700001,-0.416666666667,648.0,721.5,-73.5
1005,103,179,30,8,13.0,-5.0,683.0,703.125,-20.125
1006,103,180,27,7,12.142857142899999,-5.1428571428600005,905.0,777.857142857,127.14285714299999
1007,103,181,25,7,14.857142857100001,-7.8571428571399995,852.0,757.714285714,94.2857142857
1008,103,181,27,8,12.5,-4.5,817.0,782.0,35.0
1009,103,182,25,11,15.2727272727,-4.27272727273,825.0,740.363636364,84.6363636364
1010,103,182,26,15,13.0,2.0,779.0,757.6,21.4
1011,103,183,25,15,15.4666666667,-0.46666666666699996,749.0,717.5333333330001,31.4666666667
1012,103,183,26,15,15.2,-0.2,735.0,729.866666667,5.13333333333
1013,103,184,25,18,15.833333333299999,2.16666666667,645.0,705.0555555560001,-60.0555555556
1014,103,184,26,16,16.625,-0.625,729.0,713.25,15.75
1015,103,185,25,19,15.7894736842,3.21052631579,622.0,686.0,-64.0
1016,103,185,26,17,16.5294117647,0.470588235294,717.0,690.823529412,26.1764705882
1017,103,186,25,16,15.4375,0.5625,614.0,664.375,-50.375
1018,103,186,26,14,16.071428571400002,-2.0714285714300003,668.0,667.785714286,0.214285714286
1019,103,187,25,13,13.3076923077,-0.307692307692,609.0,649.461538462,-40.4615384615
1020,103,188,24,9,11.333333333299999,-2.33333333333,651.0,647.0,4.0
1021,103,188,25,9,11.333333333299999,-2.33333333333,605.0,652.111111111,-47.111111111099994
1022,103,189,24,7,8.57142857143,-1.57142857143,640.0,664.571428571,-24.5714285714
1023,103,190,24,3,7.333333333330001,-4.33333333333,609.0,688.666666667,-79.6666666667
1024,104,85,30,11,13.5454545455,-2.5454545454499997,630.0,652.6363636359999,-22.6363636364
1025,104,85,31,11,13.5454545455,-2.5454545454499997,580.0,657.1818181819999,-77.1818181818
1026,104,86,30,15,13.1333333333,1.86666666667,672.0,657.0,15.0
1027,104,86,31,17,12.823529411800001,4.17647058824,672.0,655.176470588,16.8235294118
1028,104,87,31,13,13.461538461500002,-0.46153846153800004,685.0,675.384615385,9.61538461538
1029,104,87,32,9,13.777777777799999,-4.777777777780001,620.0,685.555555556,-65.55555555560001
1030,104,88,32,7,11.5714285714,-4.57142857143,705.0,678.428571429,26.5714285714
1031,104,103,34,8,8.75,-0.75,703.0,708.125,-5.125
1032,104,104,34,7,9.0,-2.0,714.0,717.5714285710001,-3.5714285714300003
1033,104,107,34,4,4.25,-0.25,658.0,661.0,-3.0
1034,104,111,34,4,6.75,-2.75,704.0,745.0,-41.0
1035,104,112,34,7,6.8571428571399995,0.14285714285700002,750.0,761.285714286,-11.2857142857
1036,104,113,34,8,7.625,0.375,808.0,786.5,21.5
1037,104,114,34,8,7.875,0.125,832.0,810.375,21.625
1038,104,115,34,8,8.375,-0.375,828.0,813.75,14.25
1039,104,116,34,10,10.3,-0.3,808.0,782.0,26.0
1040,104,117,33,13,12.846153846199998,0.153846153846,706.0,778.076923077,-72.0769230769
1041,104,117,34,13,12.846153846199998,0.153846153846,793.0,771.384615385,21.6153846154
1042,104,118,33,16,14.375,1.625,786.0,752.375,33.625
1043,104,118,34,16,14.375,1.625,832.0,749.5,82.5
1044,104,119,33,17,15.0,2.0,734.0,746.294117647,-12.2941176471
1045,104,119,34,17,15.0,2.0,773.0,744.0,29.0
1046,104,120,33,16,14.75,1.25,726.0,740.8125,-14.8125
1047,104,120,34,16,14.75,1.25,729.0,740.625,-11.625
1048,104,121,33,15,13.1333333333,1.86666666667,759.0,740.2,18.8
1049,104,121,34,15,13.1333333333,1.86666666667,753.0,740.6,12.4
1050,104,122,33,11,12.0,-1.0,674.0,754.1818181819999,-80.1818181818
1051,104,122,34,11,12.0,-1.0,792.0,743.454545455,48.5454545455
1052,104,123,34,9,9.333333333330001,-0.33333333333299997,701.0,737.4444444439999,-36.4444444444
1053,104,124,34,7,7.8571428571399995,-0.8571428571430001,739.0,735.714285714,3.2857142857099997
1054,104,124,46,2,3.0,-1.0,732.0,736.5,-4.5
1055,104,125,34,8,8.25,-0.25,770.0,735.25,34.75
1056,104,125,46,3,3.0,0.0,721.0,755.666666667,-34.6666666667
1057,104,126,34,10,10.9,-0.9,748.0,744.0,4.0
1058,104,127,34,13,12.2307692308,0.769230769231,732.0,738.384615385,-6.38461538462
1059,104,127,35,13,12.2307692308,0.769230769231,771.0,735.384615385,35.6153846154
1060,104,127,46,3,3.33333333333,-0.33333333333299997,709.0,765.0,-56.0
1061,104,128,34,13,12.6153846154,0.38461538461499994,691.0,728.8461538460001,-37.8461538462
1062,104,128,35,13,12.6153846154,0.38461538461499994,782.0,721.8461538460001,60.1538461538
1063,104,128,46,3,2.66666666667,0.33333333333299997,724.0,757.0,-33.0
1064,104,129,34,12,11.666666666700001,0.33333333333299997,699.0,721.5,-22.5
1065,104,129,46,2,2.0,0.0,774.0,739.0,35.0
1066,104,130,34,9,11.4444444444,-2.44444444444,673.0,748.111111111,-75.1111111111
1067,104,130,35,11,10.5454545455,0.45454545454499995,794.0,742.727272727,51.2727272727
1068,104,131,35,11,9.818181818180001,1.1818181818200002,841.0,770.272727273,70.72727272729999
1069,104,132,35,9,9.444444444439998,-0.444444444444,793.0,812.4444444439999,-19.444444444400002
1070,104,133,36,7,8.0,-1.0,819.0,827.142857143,-8.14285714286
1071,104,133,46,0,,,736.0,,
1072,104,134,36,7,6.57142857143,0.428571428571,808.0,818.285714286,-10.285714285700001
1073,104,135,25,3,4.66666666667,-1.6666666666699999,709.0,693.666666667,15.333333333299999
1074,104,135,31,7,11.0,-4.0,735.0,755.285714286,-20.2857142857
1075,104,135,32,9,11.222222222200001,-2.22222222222,747.0,743.888888889,3.11111111111
1076,104,135,33,6,13.0,-7.0,686.0,751.5,-65.5
1077,104,135,36,6,6.0,0.0,772.0,799.0,-27.0
1078,104,136,25,6,4.83333333333,1.16666666667,716.0,712.333333333,3.66666666667
1079,104,136,31,11,11.090909090899999,-0.0909090909091,782.0,768.636363636,13.3636363636
1080,104,136,32,14,11.2857142857,2.7142857142900003,797.0,754.214285714,42.7857142857
1081,104,137,25,8,4.75,3.25,746.0,709.75,36.25
1082,104,137,31,11,11.4545454545,-0.45454545454499995,814.0,786.727272727,27.2727272727
1083,104,137,32,13,12.2307692308,0.769230769231,797.0,777.692307692,19.3076923077
1084,104,138,25,6,4.83333333333,1.16666666667,752.0,712.5,39.5
1085,104,138,31,10,11.2,-1.2,813.0,805.5,7.5
1086,104,138,32,13,11.153846153800002,1.84615384615,808.0,783.384615385,24.6153846154
1087,104,139,25,3,4.66666666667,-1.6666666666699999,684.0,714.333333333,-30.3333333333
1088,104,139,31,10,10.0,0.0,817.0,785.5,31.5
1089,104,139,32,13,10.0,3.0,805.0,768.384615385,36.6153846154
1090,104,140,31,9,8.88888888889,0.111111111111,801.0,759.2222222219999,41.777777777800004
1091,104,140,32,12,8.833333333330001,3.16666666667,764.0,750.583333333,13.416666666700001
1092,104,141,31,5,8.6,-3.6,740.0,741.0,-1.0
1093,104,145,46,0,,,730.0,,
1094,104,150,46,3,3.0,0.0,738.0,788.666666667,-50.6666666667
1095,104,151,46,2,3.5,-1.5,859.0,758.5,100.5
1096,104,153,33,7,8.0,-1.0,729.0,711.0,18.0
1097,104,154,33,8,8.125,-0.125,666.0,722.625,-56.625
1098,104,154,34,8,8.125,-0.125,714.0,716.625,-2.625
1099,104,156,33,6,6.833333333330001,-0.833333333333,701.0,721.0,-20.0
1100,104,157,33,6,5.833333333330001,0.166666666667,698.0,709.166666667,-11.166666666700001
1101,104,162,30,2,9.0,-7.0,672.0,695.0,-23.0
1102,104,163,30,6,9.333333333330001,-3.33333333333,722.0,668.833333333,53.1666666667
1103,104,164,26,3,4.66666666667,-1.6666666666699999,895.0,818.666666667,76.3333333333
1104,104,164,30,9,10.222222222200001,-1.22222222222,734.0,687.0,47.0
1105,104,165,30,10,10.2,-0.2,732.0,713.7,18.3
1106,104,166,30,9,10.3333333333,-1.33333333333,765.0,740.111111111,24.8888888889
1107,104,167,30,10,11.1,-1.1,832.0,762.5,69.5
1108,104,168,30,12,12.25,-0.25,890.0,766.916666667,123.083333333
1109,104,168,31,12,12.25,-0.25,707.0,782.166666667,-75.1666666667
1110,104,169,30,14,12.4285714286,1.57142857143,888.0,773.9285714289999,114.071428571
1111,104,169,31,14,12.4285714286,1.57142857143,728.0,785.357142857,-57.3571428571
1112,104,170,30,13,12.2307692308,0.769230769231,824.0,760.538461538,63.4615384615
1113,104,170,31,13,12.2307692308,0.769230769231,668.0,772.538461538,-104.53846153799999
1114,104,171,30,11,11.0,0.0,730.0,727.0909090910001,2.9090909090900006
1115,104,172,30,9,10.777777777799999,-1.77777777778,669.0,688.7777777780001,-19.7777777778
1116,104,173,30,12,10.916666666700001,1.08333333333,678.0,682.916666667,-4.91666666667
1117,104,174,29,13,12.6153846154,0.38461538461499994,750.0,667.0,83.0
1118,104,174,30,14,12.2142857143,1.78571428571,673.0,670.642857143,2.3571428571400004
1119,104,175,29,14,13.357142857100001,0.642857142857,645.0,675.857142857,-30.8571428571
1120,104,175,30,15,12.933333333299998,2.0666666666699998,645.0,673.5333333330001,-28.5333333333
1121,104,176,29,16,14.6875,1.3125,633.0,694.9375,-61.9375
1122,104,176,30,15,15.2,-0.2,689.0,672.0666666669999,16.9333333333
1123,104,177,28,10,15.3,-5.3,866.0,722.4,143.6
1124,104,177,29,19,14.7368421053,4.26315789474,676.0,728.5789473680001,-52.5789473684
1125,104,177,30,17,15.4117647059,1.58823529412,730.0,706.294117647,23.705882352899998
1126,104,178,28,11,14.0,-3.0,799.0,738.454545455,60.5454545455
1127,104,178,29,18,13.777777777799999,4.222222222219999,740.0,735.611111111,4.38888888889
1128,104,178,30,17,13.9411764706,3.0588235294099997,737.0,723.0,14.0
1129,104,181,27,4,8.75,-4.75,862.0,816.75,45.25
1130,104,182,27,5,10.4,-5.4,766.0,814.0,-48.0
1131,104,183,26,10,13.3,-3.3,877.0,772.0,105.0
1132,104,184,24,9,15.4444444444,-6.44444444444,595.0,704.5555555560001,-109.555555556
1133,104,184,25,17,14.0,3.0,797.0,737.823529412,59.1764705882
1134,104,184,26,13,15.6153846154,-2.61538461538,842.0,770.307692308,71.69230769229999
1135,104,185,24,12,15.583333333299999,-3.58333333333,600.0,703.083333333,-103.083333333
1136,104,185,25,21,14.2857142857,6.71428571429,733.0,726.80952381,6.19047619048
1137,104,185,26,16,15.8125,0.1875,812.0,751.5625,60.4375
1138,104,186,25,18,14.6111111111,3.38888888889,706.0,710.388888889,-4.38888888889
1139,104,186,26,14,15.7857142857,-1.78571428571,734.0,726.5714285710001,7.42857142857
1140,104,187,25,12,13.333333333299999,-1.33333333333,611.0,687.0,-76.0
1141,105,85,30,11,14.909090909100001,-3.9090909090900006,620.0,672.8181818180001,-52.818181818199996
1142,105,85,31,12,15.166666666700001,-3.16666666667,602.0,680.083333333,-78.0833333333
1143,105,86,30,16,14.9375,1.0625,713.0,679.4375,33.5625
1144,105,86,31,20,14.75,5.25,697.0,682.7,14.3
1145,105,87,30,11,17.636363636400002,-6.6363636363600005,641.0,723.8181818180001,-82.8181818182
1146,105,87,31,18,15.5555555556,2.44444444444,744.0,705.666666667,38.3333333333
1147,105,87,32,14,15.642857142899999,-1.64285714286,663.0,721.714285714,-58.714285714300004
1148,105,88,32,11,13.6363636364,-2.6363636363599996,684.0,715.0,-31.0
1149,105,89,32,6,11.333333333299999,-5.33333333333,705.0,721.166666667,-16.1666666667
1150,105,102,34,7,9.71428571429,-2.7142857142900003,682.0,701.4285714289999,-19.428571428599998
1151,105,102,35,7,9.71428571429,-2.7142857142900003,654.0,705.4285714289999,-51.428571428599994
1152,105,103,34,12,9.166666666669999,2.83333333333,730.0,701.833333333,28.1666666667
1153,105,103,35,12,9.166666666669999,2.83333333333,732.0,701.666666667,30.3333333333
1154,105,104,34,10,9.8,0.2,706.0,721.4,-15.4
1155,105,104,35,10,9.8,0.2,752.0,716.8,35.2
1156,105,107,34,3,4.66666666667,-1.6666666666699999,639.0,655.666666667,-16.6666666667
1157,105,108,34,4,4.75,-0.75,646.0,666.75,-20.75
1158,105,111,34,6,5.33333333333,0.666666666667,741.0,731.666666667,9.333333333330001
1159,105,112,34,8,5.875,2.125,795.0,753.625,41.375
1160,105,113,34,8,6.75,1.25,840.0,782.75,57.25
1161,105,114,34,8,6.625,1.375,854.0,791.375,62.625
1162,105,115,34,7,7.285714285710001,-0.28571428571400004,826.0,793.5714285710001,32.4285714286
1163,105,116,34,8,8.75,-0.75,781.0,763.875,17.125
1164,105,117,34,10,11.4,-1.4,766.0,749.0,17.0
1165,105,118,33,13,12.6153846154,0.38461538461499994,675.0,738.0,-63.0
1166,105,118,34,13,12.6153846154,0.38461538461499994,767.0,730.923076923,36.0769230769
1167,105,119,33,14,13.5,0.5,655.0,737.785714286,-82.7857142857
1168,105,119,34,14,13.5,0.5,754.0,730.714285714,23.285714285700003
1169,105,120,33,13,13.461538461500002,-0.46153846153800004,662.0,743.076923077,-81.0769230769
1170,105,120,34,13,13.461538461500002,-0.46153846153800004,780.0,734.0,46.0
1171,105,121,34,12,11.583333333299999,0.416666666667,783.0,737.416666667,45.5833333333
1172,105,122,34,8,10.625,-2.625,757.0,739.625,17.375
1173,105,124,34,5,7.4,-2.4,653.0,722.2,-69.2
1174,105,125,34,7,8.14285714286,-1.14285714286,741.0,712.4285714289999,28.5714285714
1175,105,125,46,3,3.0,0.0,752.0,745.333333333,6.666666666669999
1176,105,126,34,10,10.9,-0.9,728.0,732.0,-4.0
1177,105,126,46,4,3.0,1.0,783.0,742.5,40.5
1178,105,127,34,13,12.461538461500002,0.538461538462,687.0,732.461538462,-45.4615384615
1179,105,127,46,3,3.33333333333,-0.33333333333299997,788.0,738.666666667,49.3333333333
1180,105,128,34,13,13.0,0.0,644.0,723.461538462,-79.4615384615
1181,105,128,35,13,13.0,0.0,785.0,712.615384615,72.3846153846
1182,105,129,34,13,11.7692307692,1.23076923077,664.0,697.8461538460001,-33.8461538462
1183,105,130,34,10,11.1,-1.1,643.0,708.0,-65.0
1184,105,130,36,6,10.3333333333,-4.33333333333,752.0,794.5,-42.5
1185,105,131,35,13,9.38461538462,3.6153846153800004,789.0,755.692307692,33.3076923077
1186,105,131,36,9,9.77777777778,-0.777777777778,806.0,796.7777777780001,9.22222222222
1187,105,132,36,9,9.77777777778,-0.777777777778,843.0,828.7777777780001,14.222222222200001
1188,105,133,36,8,8.5,-0.5,902.0,839.0,63.0
1189,105,134,36,8,7.375,0.625,861.0,832.0,29.0
1190,105,135,32,12,11.5,0.5,751.0,725.666666667,25.3333333333
1191,105,135,33,10,12.2,-2.2,697.0,724.5,-27.5
1192,105,135,36,7,6.28571428571,0.714285714286,783.0,805.857142857,-22.8571428571
1193,105,135,46,0,,,775.0,,
1194,105,136,25,4,5.5,-1.5,692.0,730.75,-38.75
1195,105,136,32,18,11.9444444444,6.05555555556,783.0,731.0,52.0
1196,105,136,33,15,12.6,2.4,734.0,725.0666666669999,8.933333333330001
1197,105,136,36,4,6.0,-2.0,751.0,783.25,-32.25
1198,105,137,25,5,5.6,-0.6,752.0,718.0,34.0
1199,105,137,32,16,13.5625,2.4375,776.0,747.0,29.0
1200,105,137,33,13,14.461538461500002,-1.4615384615399998,699.0,740.0,-41.0
1201,105,138,25,4,5.5,-1.5,684.0,733.5,-49.5
1202,105,138,33,12,13.5,-1.5,703.0,738.916666667,-35.9166666667
1203,105,139,33,11,12.5454545455,-1.54545454545,722.0,733.9090909089999,-11.909090909100001
1204,105,140,31,9,10.3333333333,-1.33333333333,751.0,743.666666667,7.333333333330001
1205,105,140,33,10,11.7,-1.7,697.0,725.0,-28.0
1206,105,140,36,4,5.75,-1.75,715.0,733.75,-18.75
1207,105,141,27,2,1.5,0.5,607.0,637.0,-30.0
1208,105,141,31,6,10.0,-4.0,686.0,742.333333333,-56.3333333333
1209,105,141,33,8,10.25,-2.25,718.0,719.0,-1.0
1210,105,141,36,4,5.5,-1.5,688.0,732.5,-44.5
1211,105,142,27,1,2.0,-1.0,656.0,607.0,49.0
1212,105,142,33,6,7.666666666669999,-1.6666666666699999,750.0,707.0,43.0
1213,105,143,29,0,,,628.0,,
1214,105,143,33,4,5.25,-1.25,702.0,704.5,-2.5
1215,105,145,29,3,3.66666666667,-0.666666666667,637.0,685.666666667,-48.6666666667
1216,105,145,30,3,3.66666666667,-0.666666666667,726.0,656.0,70.0
1217,105,146,30,5,3.6,1.4,750.0,672.8,77.2
1218,105,147,30,4,5.75,-1.75,727.0,723.25,3.75
1219,105,147,33,2,5.0,-3.0,649.0,633.5,15.5
1220,105,148,30,5,5.6,-0.6,729.0,721.0,8.0
1221,105,148,33,4,5.0,-1.0,640.0,653.5,-13.5
1222,105,149,30,3,7.0,-4.0,726.0,729.333333333,-3.33333333333
1223,105,149,33,5,5.8,-0.8,666.0,654.4,11.6
1224,105,149,46,3,3.33333333333,-0.33333333333299997,728.0,746.666666667,-18.6666666667
1225,105,150,33,5,6.4,-1.4,666.0,683.2,-17.2
1226,105,150,46,4,2.75,1.25,779.0,762.0,17.0
1227,105,151,33,5,7.0,-2.0,719.0,695.2,23.8
1228,105,152,33,6,7.666666666669999,-1.6666666666699999,726.0,709.5,16.5
1229,105,153,33,8,8.0,0.0,706.0,709.75,-3.75
1230,105,154,34,8,7.5,0.5,711.0,721.75,-10.75
1231,105,155,34,6,7.333333333330001,-1.33333333333,768.0,716.166666667,51.8333333333
